CustomerID,Recency,Frequency,Monetary,R,F,M,Seg
17496,359,1,271.05,1,2,2,Normal
17498,76,1,272.22,2,2,2,Normal
17499,290,1,622.88,1,2,3,Normal
17500,17,3,1138.0,4,4,4,Champion
17501,221,2,288.6,1,3,2,Normal
17502,9,4,689.1,5,4,3,Loyal
17503,3,2,558.96,5,3,3,Loyal
17504,206,9,2745.28,1,5,5,At risk
17505,162,2,1145.84,2,3,4,At risk
17506,76,1,294.28999999999996,2,2,2,Normal
17507,262,2,605.58,1,3,3,Normal
17508,281,1,387.31,1,2,2,Normal
17509,58,8,6100.740000000001,3,5,5,Loyal
17510,25,1,308.48,4,2,2,New customer
17511,3,31,88125.38,5,5,5,Champion
17512,29,10,2920.0400000000004,4,5,5,Champion
17513,72,1,513.2,2,2,3,Normal
17514,128,1,208.65,2,2,1,Normal
17515,31,4,639.02,4,4,3,Loyal
17516,15,5,768.08,4,4,3,Loyal
17517,309,1,153.94,1,2,1,Normal
17519,17,6,1839.07,4,5,4,Champion
17520,54,1,546.81,3,2,3,Normal
17521,30,3,721.96,4,4,3,Loyal
17522,2,5,1070.71,5,4,4,Champion
17523,11,4,652.74,5,4,3,Loyal
17524,361,1,145.0,1,2,1,Normal
17525,360,1,422.70000000000005,1,2,2,Normal
17526,5,4,706.7000000000002,5,4,3,Loyal
17527,54,4,888.86,3,4,3,Loyal
17528,1,8,3540.1,5,5,5,Champion
17530,1,10,2385.0,5,5,5,Champion
17531,190,1,293.45,1,2,2,Normal
17534,54,1,223.36,3,2,1,Normal
17535,280,1,164.4,1,2,1,Normal
17536,177,1,76.5,2,2,1,Normal
17537,30,2,897.62,4,3,3,Loyal
17538,26,1,98.42,4,2,1,New customer
17540,25,2,570.4,4,3,3,Loyal
17542,270,1,170.75,1,2,1,Normal
17545,43,3,645.96,3,4,3,Loyal
17548,234,1,-141.48000000000002,1,2,1,Normal
17549,24,2,148.86,4,3,1,Loyal
17550,197,3,267.15999999999997,1,4,2,Normal
17551,359,1,306.84,1,2,2,Normal
17552,60,4,909.9599999999999,3,4,3,Loyal
17553,130,1,1487.6,2,2,4,At risk
17554,1,5,1952.45,5,4,4,Champion
17555,20,2,483.26,4,3,3,Loyal
17556,206,1,157.9,1,2,1,Normal
17557,14,3,541.46,4,4,3,Loyal
17560,95,4,854.95,2,4,3,Normal
17561,19,1,167.62,4,2,1,New customer
17562,14,7,1107.38,4,5,4,Champion
17564,24,3,454.01,4,4,2,Loyal
17566,8,2,901.21,5,3,3,Loyal
17567,7,8,4012.5599999999995,5,5,5,Champion
17569,332,1,344.14,1,2,2,Normal
17571,50,4,1498.51,3,4,4,Loyal
17572,71,4,226.75,3,4,1,Loyal
17573,29,3,362.90000000000003,4,4,2,Loyal
17574,243,1,185.65,1,2,1,Normal
17576,8,19,3457.7799999999997,5,5,5,Champion
17578,218,1,124.73999999999998,1,2,1,Normal
17579,5,3,440.20000000000005,5,4,2,Loyal
17580,253,3,215.72,1,4,1,Normal
17581,1,25,10736.11,5,5,5,Champion
17582,236,1,175.27,1,2,1,Normal
17584,7,2,1227.3,5,3,4,Loyal
17585,109,4,1133.07,2,4,4,At risk
17588,100,3,1240.2,2,4,4,At risk
17589,60,4,2404.17,3,4,5,Loyal
17590,2,3,1479.22,5,4,4,Champion
17591,73,7,2215.0200000000004,2,5,5,At risk
17593,4,5,3911.56,5,4,5,Champion
17594,85,2,993.18,2,3,4,At risk
17595,12,2,388.79,5,3,2,Loyal
17596,23,7,2827.93,4,5,5,Champion
17597,214,1,2044.3700000000001,1,2,5,At risk
17600,18,1,161.67000000000002,4,2,1,New customer
17601,239,1,116.00999999999999,1,2,1,Normal
17602,2,6,5050.77,5,5,5,Champion
17603,78,1,-1165.3,2,2,1,Normal
17604,217,2,309.36,1,3,2,Normal
17608,33,2,193.42000000000002,3,3,1,Loyal
17609,41,5,1103.92,3,4,4,Loyal
17611,7,15,3947.87,5,5,5,Champion
17612,53,6,1992.7599999999998,3,5,4,Loyal
17613,23,14,4509.370000000001,4,5,5,Champion
17614,57,1,390.07,3,2,2,Normal
17615,130,3,329.6,2,4,2,Normal
17616,174,3,571.1999999999999,2,4,3,Normal
17618,6,3,971.58,5,4,4,Champion
17619,312,1,218.52,1,2,1,Normal
17620,60,1,81.44,3,2,1,Normal
17621,21,3,1336.1000000000001,4,4,4,Champion
17623,33,1,527.0500000000001,3,2,3,Normal
17624,15,2,843.48,4,3,3,Loyal
17625,18,4,2047.0,4,4,5,Champion
17628,81,1,75.75,2,2,1,Normal
17629,6,8,1784.12,5,5,4,Champion
17630,170,2,503.59999999999997,2,3,3,Normal
17631,2,3,528.33,5,4,3,Loyal
17633,31,4,1242.34,4,4,4,Champion
17634,36,9,2361.9700000000003,3,5,5,Loyal
17636,19,1,265.93,4,2,2,New customer
17637,31,2,547.0600000000001,4,3,3,Loyal
17639,276,1,108.5,1,2,1,Normal
17640,87,1,621.66,2,2,3,Normal
17642,120,2,712.29,2,3,3,Normal
17643,373,1,101.55,1,2,1,Normal
17644,1,11,2768.98,5,5,5,Champion
17646,219,3,995.6600000000001,1,4,4,At risk
17647,65,1,133.06,3,2,1,Normal
17648,61,4,1789.55,3,4,4,Loyal
17649,138,1,861.74,2,2,3,Normal
17650,21,1,166.08,4,2,1,New customer
17651,12,10,3886.67,5,5,5,Champion
17652,25,12,4737.13,4,5,5,Champion
17653,37,4,1175.8799999999999,3,4,4,Loyal
17654,277,1,117.55,1,2,1,Normal
17655,11,7,2571.7400000000002,5,5,5,Champion
17656,73,5,1674.69,2,4,4,At risk
17658,26,2,485.88,4,3,3,Loyal
17659,17,12,2954.75,4,5,5,Champion
17660,141,1,196.0,2,2,1,Normal
17663,26,7,1788.27,4,5,4,Champion
17664,19,2,604.64,4,3,3,Loyal
17666,4,2,728.16,5,3,3,Loyal
17667,66,5,2055.51,3,4,5,Loyal
17668,1,2,347.75,5,3,2,Loyal
17669,43,7,3406.7200000000003,3,5,5,Loyal
17670,228,1,205.7,1,2,1,Normal
17671,16,4,1284.08,4,4,4,Champion
17672,50,2,3106.62,3,3,5,Loyal
17673,2,6,1622.2199999999998,5,5,4,Champion
17674,74,2,551.04,2,3,3,Normal
17675,1,31,20098.1,5,5,5,Champion
17676,4,6,1383.27,5,5,4,Champion
17677,2,30,16219.22,5,5,5,Champion
17678,264,1,298.11,1,2,2,Normal
17679,53,2,1992.1100000000001,3,3,4,Loyal
17680,24,1,184.4,4,2,1,New customer
17682,10,6,2459.33,5,5,5,Champion
17684,44,1,239.40999999999997,3,2,1,Normal
17685,17,7,3191.53,4,5,5,Champion
17686,7,7,5739.46,5,5,5,Champion
17690,30,15,4748.45,4,5,5,Champion
17691,358,2,290.40000000000003,1,3,2,Normal
17692,127,4,733.4399999999999,2,4,3,Normal
17693,137,1,187.02,2,2,1,Normal
17694,142,1,283.12,2,2,2,Normal
17695,132,2,765.34,2,3,3,Normal
17696,38,8,2201.05,3,5,5,Loyal
17697,236,1,338.95,1,2,2,Normal
17698,261,1,154.95,1,2,1,Normal
17700,17,4,2508.89,4,4,5,Champion
17701,253,1,417.95,1,2,2,Normal
17702,30,4,1719.7199999999998,4,4,4,Champion
17703,35,3,798.74,3,4,3,Loyal
17704,169,2,885.19,2,3,3,Normal
17705,3,9,1781.12,5,5,4,Champion
17706,4,17,10097.369999999999,5,5,5,Champion
17707,185,2,152.4,1,3,1,Normal
17708,188,2,267.08,1,3,2,Normal
17709,170,1,137.45,2,2,1,Normal
17711,11,2,385.1,5,3,2,Loyal
17712,45,1,522.91,3,2,3,Normal
17714,321,1,153.0,1,2,1,Normal
17715,201,1,326.4,1,2,2,Normal
17716,23,11,5505.79,4,5,5,Champion
17718,232,1,139.35,1,2,1,Normal
17719,38,15,5367.8,3,5,5,Loyal
17720,26,4,1195.94,4,4,4,Champion
17722,96,4,2380.64,2,4,5,At risk
17723,127,6,3276.4,2,5,5,At risk
17724,71,3,995.65,3,4,4,Loyal
17725,16,11,3371.13,4,5,5,Champion
17727,15,1,1042.55,4,2,4,New customer
17728,4,3,2515.6800000000003,5,4,5,Champion
17730,3,13,5288.830000000001,5,5,5,Champion
17731,79,4,878.1999999999999,2,4,3,Normal
17732,373,1,303.97,1,2,2,Normal
17733,39,2,692.19,3,3,3,Loyal
17734,54,3,700.63,3,4,3,Loyal
17735,2,19,13110.02,5,5,5,Champion
17736,9,3,337.49,5,4,2,Loyal
17737,9,2,168.24,5,3,1,Loyal
17738,19,4,1863.35,4,4,4,Champion
17739,12,7,2786.0499999999997,5,5,5,Champion
17742,113,2,355.11,2,3,2,Normal
17744,4,6,2291.08,5,5,5,Champion
17746,240,1,98.8,1,2,1,Normal
17747,113,1,64.65,2,2,1,Normal
17749,178,2,674.52,2,3,3,Normal
17750,5,9,1797.57,5,5,4,Champion
17752,359,1,80.64,1,2,1,Normal
17754,1,5,1739.92,5,4,4,Champion
17757,1,30,5585.49,5,5,5,Champion
17758,19,8,3456.7,4,5,5,Champion
17759,17,3,834.99,4,4,3,Loyal
17760,22,2,287.59,4,3,2,Loyal
17761,33,1,712.78,3,2,3,Normal
17763,263,1,15.0,1,2,1,Normal
17764,51,2,818.82,3,3,3,Loyal
17765,159,3,371.88,2,4,2,Normal
17767,15,1,271.2,4,2,2,New customer
17768,8,3,2273.1800000000003,5,4,5,Champion
17769,13,10,3960.63,5,5,5,Champion
17770,199,5,1143.27,1,4,4,At risk
17771,57,2,245.81,3,3,2,Loyal
17772,11,2,182.77,5,3,1,Loyal
17774,97,4,1215.46,2,4,4,At risk
17775,255,1,56.4,1,2,1,Normal
17777,25,3,665.86,4,4,3,Loyal
17779,21,3,642.1700000000001,4,4,3,Loyal
17781,159,2,188.01999999999998,2,3,1,Normal
17783,72,2,283.47,2,3,2,Normal
17785,53,1,131.94,3,2,1,Normal
17786,85,2,278.74,2,3,2,Normal
17787,153,4,1865.19,2,4,4,At risk
17788,74,2,1117.9,2,3,4,At risk
17789,281,1,225.9,1,2,1,Normal
17790,27,14,1965.55,4,5,4,Champion
17791,30,1,106.1,4,2,1,New customer
17793,25,1,323.04,4,2,2,New customer
17795,180,2,350.39,1,3,2,Normal
17796,40,4,697.9,3,4,3,Loyal
17797,22,3,780.43,4,4,3,Loyal
17799,22,10,3026.08,4,5,5,Champion
17800,37,9,1199.01,3,5,4,Loyal
17802,82,3,1251.84,2,4,4,At risk
17805,74,1,512.3100000000001,2,2,3,Normal
17806,11,1,546.04,5,2,3,New customer
17809,16,12,4627.62,4,5,5,Champion
17811,4,39,7677.71,5,5,5,Champion
17812,13,4,732.16,5,4,3,Loyal
17813,14,5,1714.6,4,4,4,Champion
17816,37,4,36.56,3,4,1,Loyal
17817,4,3,387.68,5,4,2,Loyal
17819,72,7,3661.0699999999997,2,5,5,At risk
17824,51,1,298.4,3,2,2,Normal
17827,5,5,1995.46,5,4,4,Champion
17828,23,4,1599.9699999999998,4,4,4,Champion
17829,299,1,889.24,1,2,3,Normal
17830,2,3,398.7,5,4,2,Loyal
17831,33,1,35.400000000000006,3,2,1,Normal
17832,50,1,155.37,3,2,1,Normal
17835,3,3,350.64,5,4,2,Loyal
17836,47,1,110.21,3,2,1,Normal
17837,42,8,1560.5300000000002,3,5,4,Loyal
17838,27,5,2312.7000000000003,4,4,5,Champion
17839,42,1,338.8,3,2,2,Normal
17841,2,124,40340.78,5,5,5,Champion
17843,303,1,205.48,1,2,1,Normal
17844,107,1,51.56,2,2,1,Normal
17846,85,1,2033.1,2,2,5,At risk
17848,81,9,901.2,2,5,3,Normal
17849,218,4,605.8000000000001,1,4,3,Normal
17850,372,34,5288.63,1,5,5,At risk
17852,12,2,114.34,5,3,1,Loyal
17854,185,2,311.26,1,3,2,Normal
17855,373,1,208.97,1,2,1,Normal
17856,2,4,1393.79,5,4,4,Champion
17857,4,23,26763.34,5,5,5,Champion
17858,6,12,5155.66,5,5,5,Champion
17859,305,1,148.21,1,2,1,Normal
17860,369,1,252.8,1,2,2,Normal
17861,3,8,2059.2000000000003,5,5,5,Champion
17862,324,1,330.9,1,2,2,Normal
17863,59,6,3160.0,3,5,5,Loyal
17864,13,3,597.5,5,4,3,Loyal
17865,31,20,10158.539999999999,4,5,5,Champion
17866,143,1,325.7,2,2,2,Normal
17867,30,6,622.7500000000001,4,5,3,Loyal
17869,107,5,428.18,2,4,2,Normal
17870,2,12,1889.3999999999999,5,5,4,Champion
17871,205,1,155.9,1,2,1,Normal
17873,80,5,1764.3600000000001,2,4,4,At risk
17874,185,6,658.26,1,5,3,Normal
17877,170,1,237.61,2,2,1,Normal
17878,44,1,379.45,3,2,2,Normal
17879,174,1,178.51999999999998,2,2,1,Normal
17880,365,1,458.92,1,2,2,Normal
17881,304,1,133.35000000000002,1,2,1,Normal
17883,3,4,671.77,5,4,3,Loyal
17884,4,4,717.45,5,4,3,Loyal
17885,12,1,190.19,5,2,1,New customer
17886,32,3,899.61,4,4,3,Loyal
17887,129,1,111.35,2,2,1,Normal
17888,21,8,525.78,4,5,3,Loyal
17889,212,2,203.87,1,3,1,Normal
17890,323,2,602.09,1,3,3,Normal
17891,162,1,203.86,2,2,1,Normal
17892,56,3,244.1,3,4,2,Loyal
17893,225,1,112.25,1,2,1,Normal
17894,72,8,1119.81,2,5,4,At risk
17895,44,1,98.0,3,2,1,Normal
17896,23,1,256.32,4,2,2,New customer
17897,173,3,541.1,2,4,3,Normal
17898,85,2,152.06,2,3,1,Normal
17899,159,1,155.8,2,2,1,Normal
17900,190,2,15.0,1,3,1,Normal
17901,29,1,110.38,4,2,1,New customer
17904,21,1,178.92,4,2,1,New customer
17905,71,4,800.24,3,4,3,Loyal
17906,247,1,72.9,1,2,1,Normal
17908,374,1,243.28,1,2,2,Normal
17911,9,1,366.23,5,2,2,New customer
17912,310,5,295.61,1,4,2,Normal
17913,59,2,411.59999999999997,3,3,2,Loyal
17914,4,1,336.43,5,2,2,New customer
17917,45,3,341.28,3,4,2,Loyal
17919,88,1,1304.04,2,2,4,At risk
17920,4,17,4204.1,5,5,5,Champion
17921,64,4,826.52,3,4,3,Loyal
17923,282,1,207.50000000000003,1,2,1,Normal
17924,12,7,2894.33,5,5,5,Champion
17925,373,1,244.08,1,2,2,Normal
17926,133,2,397.29,2,3,2,Normal
17928,45,2,212.54000000000002,3,3,1,Loyal
17929,11,4,834.5,5,4,3,Loyal
17930,36,5,1740.48,3,4,4,Loyal
17931,134,2,408.36,2,3,2,Normal
17932,29,3,1331.57,4,4,4,Champion
17934,52,2,704.25,3,3,3,Loyal
17935,138,2,145.79,2,3,1,Normal
17936,5,1,389.84,5,2,2,New customer
17937,9,7,4301.22,5,5,5,Champion
17939,160,1,99.14,2,2,1,Normal
17940,49,10,1983.5800000000008,3,5,4,Loyal
17941,131,1,304.56,2,2,2,Normal
17942,8,1,77.50000000000001,5,2,1,New customer
17946,233,2,149.57999999999998,1,3,1,Normal
17947,37,1,176.68,3,2,1,Normal
17948,147,1,358.56000000000006,2,2,2,Normal
17949,1,45,52750.840000000004,5,5,5,Champion
17950,72,3,472.12,2,4,2,Normal
17951,40,3,990.84,3,4,4,Loyal
17954,5,12,2295.37,5,5,5,Champion
17955,199,4,557.3,1,4,3,Normal
17956,249,1,12.75,1,2,1,Normal
17957,66,1,111.67999999999999,3,2,1,Normal
17958,117,1,508.4599999999999,2,2,3,Normal
17960,171,1,73.78,2,2,1,Normal
17961,21,39,1296.44,4,5,4,Champion
17962,142,1,102.83,2,2,1,Normal
17964,32,2,471.7,4,3,2,Loyal
17965,38,14,2622.57,3,5,5,Loyal
17966,38,5,1098.43,3,4,4,Loyal
17967,372,1,123.07,1,2,1,Normal
17968,374,1,277.35,1,2,2,Normal
17969,166,2,228.2,2,3,1,Normal
17970,211,1,582.59,1,2,3,Normal
17972,242,1,136.04,1,2,1,Normal
17973,52,1,337.04,3,2,2,Normal
17974,25,3,740.79,4,4,3,Loyal
17975,15,13,4393.610000000001,4,5,5,Champion
17976,372,1,353.19,1,2,2,Normal
17977,29,1,288.14,4,2,2,New customer
17978,365,1,300.92,1,2,2,Normal
17979,36,4,737.8100000000001,3,4,3,Loyal
17980,166,3,811.45,2,4,3,Normal
17984,145,1,152.68,2,2,1,Normal
17985,22,1,634.95,4,2,3,New customer
17986,56,1,20.8,3,2,1,Normal
17987,185,1,198.57,1,2,1,Normal
17988,12,7,191.17000000000002,5,5,1,Loyal
17990,237,3,630.84,1,4,3,Normal
17991,225,2,93.35,1,3,1,Normal
17994,122,4,629.69,2,4,3,Normal
17995,282,1,76.1,1,2,1,Normal
17997,74,8,1511.3000000000002,2,5,4,At risk
17999,37,2,382.06,3,3,2,Loyal
18001,12,2,417.23,5,3,2,Loyal
18004,362,1,169.47,1,2,1,Normal
18005,4,2,249.72,5,3,2,Loyal
18006,23,1,444.68,4,2,2,New customer
18008,70,9,2116.19,3,5,5,Loyal
18009,235,1,252.23999999999998,1,2,2,Normal
18010,257,1,174.8,1,2,1,Normal
18011,373,1,102.78999999999999,1,2,1,Normal
18013,155,2,187.29,2,3,1,Normal
18014,28,1,166.42,4,2,1,New customer
18015,4,1,120.03,5,2,1,New customer
18016,32,5,1483.56,4,4,4,Champion
18017,81,3,523.0,2,4,3,Normal
18018,108,2,122.14,2,3,1,Normal
18019,52,1,38.45,3,2,1,Normal
18022,36,1,668.11,3,2,3,Normal
18024,153,2,236.77999999999997,2,3,1,Normal
18027,99,1,115.31,2,2,1,Normal
18030,4,2,220.7,5,3,1,Loyal
18032,334,1,73.5,1,2,1,Normal
18033,65,1,97.97,3,2,1,Normal
18034,22,2,422.88,4,3,2,Loyal
18035,36,3,730.4,3,4,3,Loyal
18036,32,3,405.62,4,4,2,Loyal
18037,154,6,70.02,2,5,1,Normal
18040,19,2,357.20000000000005,4,3,2,Loyal
18041,12,21,4161.14,5,5,5,Champion
18042,54,1,165.04999999999998,3,2,1,Normal
18043,25,3,559.51,4,4,3,Loyal
18044,4,10,2085.65,5,5,5,Champion
18045,45,1,189.4,3,2,1,Normal
18048,203,2,172.29000000000002,1,3,1,Normal
18050,359,1,74.4,1,2,1,Normal
18053,71,1,297.07,3,2,2,Normal
18055,7,10,6752.14,5,5,5,Champion
18056,288,1,363.65,1,2,2,Normal
18058,10,1,170.15999999999997,5,2,1,New customer
18059,23,3,296.71,4,4,2,Loyal
18061,22,10,2119.41,4,5,5,Champion
18062,173,3,720.52,2,4,3,Normal
18064,133,2,814.0,2,3,3,Normal
18065,6,14,2380.08,5,5,5,Champion
18066,75,1,318.0,2,2,2,Normal
18067,40,1,396.33,3,2,2,Normal
18068,289,1,101.69999999999999,1,2,1,Normal
18069,26,5,2021.8200000000002,4,4,5,Champion
18071,258,2,453.0,1,3,2,Normal
18072,186,1,0.0,1,2,1,Normal
18073,114,12,3864.4400000000005,2,5,5,At risk
18074,374,1,489.6,1,2,3,Normal
18075,23,10,2538.72,4,5,5,Champion
18077,8,11,2633.0099999999998,5,5,5,Champion
18078,217,2,336.13,1,3,2,Normal
18079,45,4,3651.9700000000003,3,4,5,Loyal
18080,19,2,1231.5,4,3,4,Loyal
18081,36,3,343.45,3,4,2,Loyal
18082,26,1,703.37,4,2,3,New customer
18084,16,1,87.52999999999999,4,2,1,New customer
18085,330,2,689.95,1,3,3,Normal
18086,274,1,101.34,1,2,1,Normal
18087,98,2,3770.1199999999994,2,3,5,At risk
18088,61,1,167.67000000000002,3,2,1,Normal
18092,2,11,9065.76,5,5,5,Champion
18093,93,4,2083.42,2,4,5,At risk
18094,82,7,3017.3,2,5,5,At risk
18095,313,2,580.0500000000001,1,3,3,Normal
18096,12,3,911.15,5,4,3,Loyal
18097,8,6,2692.8500000000004,5,5,5,Champion
18099,127,1,168.31,2,2,1,Normal
18101,11,2,223.65,5,3,1,Loyal
18102,1,60,256438.49,5,5,5,Champion
18104,37,1,754.64,3,2,3,Normal
18105,38,1,113.48000000000002,3,2,1,Normal
18106,330,1,430.7,1,2,2,Normal
18108,254,1,264.65,1,2,2,Normal
18109,2,26,7925.320000000001,5,5,5,Champion
18110,20,1,206.05,4,2,1,New customer
18112,12,2,352.69,5,3,2,Loyal
18113,369,1,76.32000000000001,1,2,1,Normal
18114,290,1,220.1,1,2,1,Normal
18116,68,8,1418.03,3,5,4,Loyal
18117,26,1,320.72,4,2,2,New customer
18118,11,26,5595.7699999999995,5,5,5,Champion
18119,368,1,181.12,1,2,1,Normal
18120,214,1,111.15,1,2,1,Normal
18121,149,2,673.1,2,3,3,Normal
18122,8,6,1826.21,5,5,4,Champion
18123,24,2,589.4399999999999,4,3,3,Loyal
18125,30,4,1141.34,4,4,4,Champion
18126,61,1,206.82999999999998,3,2,1,Normal
18127,19,3,348.73,4,4,2,Loyal
18129,243,1,112.55000000000001,1,2,1,Normal
18130,15,3,1045.74,4,4,4,Champion
18133,212,1,715.4999999999999,1,2,3,Normal
18135,29,5,681.9100000000001,4,4,3,Loyal
18136,63,3,761.83,3,4,3,Loyal
18138,295,1,152.65,1,2,1,Normal
18139,18,6,8393.22,4,5,5,Champion
18142,157,2,1014.9,2,3,4,At risk
18143,117,2,1000.16,2,3,4,At risk
18144,8,12,2888.75,5,5,5,Champion
18145,13,4,2861.55,5,4,5,Champion
18146,141,2,160.35000000000002,2,3,1,Normal
18147,46,2,179.33999999999997,3,3,1,Loyal
18149,51,3,612.08,3,4,3,Loyal
18150,32,3,566.58,4,4,3,Loyal
18151,135,2,653.35,2,3,3,Normal
18154,3,2,399.19,5,3,2,Loyal
18155,75,3,347.82,2,4,2,Normal
18156,13,2,734.94,5,3,3,Loyal
18158,9,2,451.75,5,3,2,Loyal
18159,301,1,530.15,1,2,3,Normal
18160,57,2,638.0600000000001,3,3,3,Loyal
18161,15,5,1612.79,4,4,4,Champion
18164,37,1,394.70000000000005,3,2,2,Normal
18165,177,1,302.46000000000004,2,2,2,Normal
18167,23,3,1355.5100000000002,4,4,4,Champion
18168,176,6,1133.64,2,5,4,At risk
18169,61,1,202.65,3,2,1,Normal
18170,33,3,980.3100000000001,3,4,4,Loyal
18171,59,5,1208.51,3,4,4,Loyal
18172,15,20,7490.17,4,5,5,Champion
18173,87,4,2106.84,2,4,5,At risk
18174,7,1,104.0,5,2,1,New customer
18176,358,1,448.65000000000003,1,2,2,Normal
18177,31,6,1314.17,4,5,4,Champion
18178,129,4,1573.4099999999999,2,4,4,At risk
18179,9,6,1793.17,5,5,4,Champion
18180,5,6,1843.75,5,5,4,Champion
18181,24,1,382.8,4,2,2,New customer
18183,227,2,600.5200000000001,1,3,3,Normal
18184,15,1,49.8,4,2,1,New customer
18185,249,1,304.25,1,2,2,Normal
18188,15,3,1998.49,4,4,4,Champion
18189,78,2,1084.34,2,3,4,At risk
18190,192,2,274.51000000000005,1,3,2,Normal
18191,262,1,207.8,1,2,1,Normal
18192,72,1,957.97,2,2,4,At risk
18193,165,1,212.95999999999998,2,2,1,Normal
18194,82,1,895.9999999999999,2,2,3,Normal
18196,95,2,689.13,2,3,3,Normal
18198,4,17,5083.06,5,5,5,Champion
18200,106,1,163.8,2,2,1,Normal
18202,200,3,1396.99,1,4,4,At risk
18203,157,1,160.42,2,2,1,Normal
18204,71,3,1979.3,3,4,4,Loyal
18205,36,2,517.36,3,3,3,Loyal
18209,29,1,139.10000000000002,4,2,1,New customer
18210,2,6,2621.38,5,5,5,Champion
18211,26,5,600.0699999999999,4,4,3,Loyal
18212,326,1,248.42,1,2,2,Normal
18213,237,1,232.48000000000002,1,2,1,Normal
18215,89,1,299.34000000000003,2,2,2,Normal
18216,31,1,481.75,4,2,3,New customer
18217,29,2,621.75,4,3,3,Loyal
18218,211,2,626.38,1,3,3,Normal
18219,3,10,2019.77,5,5,5,Champion
18220,227,1,297.78000000000003,1,2,2,Normal
18221,22,5,1033.31,4,4,4,Champion
18222,93,1,443.0,2,2,2,Normal
18223,5,14,6315.23,5,5,5,Champion
18224,264,1,158.95000000000002,1,2,1,Normal
18225,3,12,5361.0199999999995,5,5,5,Champion
18226,44,11,5192.1,3,5,5,Loyal
18227,218,1,93.75,1,2,1,Normal
18228,57,2,769.1999999999999,3,3,3,Loyal
18229,12,20,7276.9,5,5,5,Champion
18230,9,7,2716.6000000000004,5,5,5,Champion
18231,192,5,2066.17,1,4,5,At risk
18232,82,4,582.47,2,4,3,Normal
18233,326,1,440.0,1,2,2,Normal
18235,72,3,1796.48,2,4,4,At risk
18236,30,6,882.24,4,5,3,Loyal
18237,3,5,987.1,5,4,4,Champion
18239,219,5,1561.61,1,4,4,At risk
18240,46,1,422.58000000000004,3,2,2,Normal
18241,10,17,2058.09,5,5,5,Champion
18242,72,4,2232.4900000000002,2,4,5,At risk
18245,7,7,2507.56,5,5,5,Champion
18246,24,2,596.1,4,3,3,Loyal
18248,123,2,783.02,2,3,3,Normal
18249,17,1,95.34,4,2,1,New customer
18250,310,1,342.91999999999996,1,2,2,Normal
18251,87,1,4314.72,2,2,5,At risk
18252,51,2,526.67,3,3,3,Loyal
18255,89,1,103.3,2,2,1,Normal
18257,39,8,2265.38,3,5,5,Loyal
18259,25,3,2338.6000000000004,4,4,5,Champion
18260,173,6,2595.0000000000005,2,5,5,At risk
18261,43,2,324.24,3,3,2,Loyal
18262,140,1,149.48,2,2,1,Normal
18263,26,3,1211.0800000000002,4,4,4,Champion
18265,72,2,801.51,2,3,3,Normal
18268,134,1,0.0,2,2,1,Normal
18269,366,1,138.89999999999998,1,2,1,Normal
18270,38,2,238.95,3,3,1,Loyal
18272,3,6,3064.7799999999997,5,5,5,Champion
18273,2,3,204.0,5,4,1,Loyal
18274,30,1,0.0,4,2,1,New customer
18276,44,1,323.36,3,2,2,Normal
18277,58,1,97.63,3,2,1,Normal
18278,74,1,173.9,2,2,1,Normal
18280,278,1,180.60000000000002,1,2,1,Normal
18281,181,1,80.82,1,2,1,Normal
18282,8,2,176.60000000000002,5,3,1,Loyal
18283,4,16,2094.88,5,5,5,Champion
18287,43,3,1837.28,3,4,4,Loyal
